,Initial Cash Balance,Percent Returns,Prop,Proportion Sell,Proportion Spent,Ticker,Timeperiod,Total Returns,Unique ID
0,10000.0,5.54352535330445,0.20000000000000004,0.1,0.7000000000000001,AAPL,4.0,,4_0.2_0.1_0.7
0,10000.0,5.596049527020338,0.20000000000000004,0.1,0.4,AAPL,4.0,,4_0.2_0.1_0.4
0,10000.0,5.364921761135981,0.20000000000000004,0.1,0.1,AAPL,4.0,,4_0.2_0.1_0.1
0,10000.0,3.20712090882802,0.15000000000000002,1.0000000000000002,1.0000000000000002,AAPL,4.0,,4_0.15_1.0_1.0
0,10000.0,3.495964449769138,0.15000000000000002,1.0000000000000002,0.7000000000000001,AAPL,4.0,,4_0.15_1.0_0.7
0,10000.0,4.492632762831103,0.15000000000000002,1.0000000000000002,0.4,AAPL,4.0,,4_0.15_1.0_0.4
0,10000.0,4.335435069294755,0.15000000000000002,1.0000000000000002,0.1,AAPL,4.0,,4_0.15_1.0_0.1
0,10000.0,3.1456612757208937,0.15000000000000002,0.7000000000000001,1.0000000000000002,AAPL,4.0,,4_0.15_0.7_1.0
0,10000.0,3.372958776486039,0.15000000000000002,0.7000000000000001,0.7000000000000001,AAPL,4.0,,4_0.15_0.7_0.7
0,10000.0,4.180806000850839,0.15000000000000002,0.7000000000000001,0.4,AAPL,4.0,,4_0.15_0.7_0.4
0,10000.0,3.8448447022879146,0.15000000000000002,0.7000000000000001,0.1,AAPL,4.0,,4_0.15_0.7_0.1
0,10000.0,3.2140651740754134,0.15000000000000002,0.4,1.0000000000000002,AAPL,4.0,,4_0.15_0.4_1.0
0,10000.0,3.3691657350034534,0.15000000000000002,0.4,0.7000000000000001,AAPL,4.0,,4_0.15_0.4_0.7
0,10000.0,3.9568654877917826,0.15000000000000002,0.4,0.4,AAPL,4.0,,4_0.15_0.4_0.4
0,10000.0,3.528104326323196,0.15000000000000002,0.4,0.1,AAPL,4.0,,4_0.15_0.4_0.1
0,10000.0,4.700170768102342,0.15000000000000002,0.1,1.0000000000000002,AAPL,4.0,,4_0.15_0.1_1.0
0,10000.0,4.736714370922514,0.15000000000000002,0.1,0.7000000000000001,AAPL,4.0,,4_0.15_0.1_0.7
0,10000.0,4.900606263809097,0.15000000000000002,0.1,0.4,AAPL,4.0,,4_0.15_0.1_0.4
0,10000.0,4.6104231246213745,0.15000000000000002,0.1,0.1,AAPL,4.0,,4_0.15_0.1_0.1
0,10000.0,3.292240271886595,0.1,1.0000000000000002,1.0000000000000002,AAPL,4.0,,4_0.1_1.0_1.0
0,10000.0,2.893463461332611,0.1,1.0000000000000002,0.7000000000000001,AAPL,4.0,,4_0.1_1.0_0.7
0,10000.0,2.772341839921048,0.1,1.0000000000000002,0.4,AAPL,4.0,,4_0.1_1.0_0.4
0,10000.0,1.9250449270637782,0.1,1.0000000000000002,0.1,AAPL,4.0,,4_0.1_1.0_0.1
0,10000.0,4.519892637730862,0.1,0.7000000000000001,1.0000000000000002,AAPL,4.0,,4_0.1_0.7_1.0
0,10000.0,4.0086560430059635,0.1,0.7000000000000001,0.7000000000000001,AAPL,4.0,,4_0.1_0.7_0.7
0,10000.0,3.690735132442421,0.1,0.7000000000000001,0.4,AAPL,4.0,,4_0.1_0.7_0.4
0,10000.0,2.193448247523151,0.1,0.7000000000000001,0.1,AAPL,4.0,,4_0.1_0.7_0.1
0,10000.0,5.723890835859176,0.1,0.4,1.0000000000000002,AAPL,4.0,,4_0.1_0.4_1.0
0,10000.0,5.234894360182882,0.1,0.4,0.7000000000000001,AAPL,4.0,,4_0.1_0.4_0.7
0,10000.0,4.993740762075949,0.1,0.4,0.4,AAPL,4.0,,4_0.1_0.4_0.4
0,10000.0,3.1150355502518314,0.1,0.4,0.1,AAPL,4.0,,4_0.1_0.4_0.1
0,10000.0,6.31273972553936,0.1,0.1,1.0000000000000002,AAPL,4.0,,4_0.1_0.1_1.0
0,10000.0,6.187392161810626,0.1,0.1,0.7000000000000001,AAPL,4.0,,4_0.1_0.1_0.7
0,10000.0,6.407688528954195,0.1,0.1,0.4,AAPL,4.0,,4_0.1_0.1_0.4
0,10000.0,5.682931169440119,0.1,0.1,0.1,AAPL,4.0,,4_0.1_0.1_0.1
0,10000.0,5.951652173913044,0.25000000000000006,1.0000000000000002,1.0000000000000002,AAPL,3.0,,3_0.25_1.0_1.0
0,10000.0,5.951652173913044,0.25000000000000006,1.0000000000000002,0.7000000000000001,AAPL,3.0,,3_0.25_1.0_0.7
0,10000.0,5.951652173913044,0.25000000000000006,1.0000000000000002,0.4,AAPL,3.0,,3_0.25_1.0_0.4
0,10000.0,5.951652173913044,0.25000000000000006,1.0000000000000002,0.1,AAPL,3.0,,3_0.25_1.0_0.1
0,10000.0,5.951652173913044,0.25000000000000006,0.7000000000000001,1.0000000000000002,AAPL,3.0,,3_0.25_0.7_1.0
0,10000.0,5.951652173913044,0.25000000000000006,0.7000000000000001,0.7000000000000001,AAPL,3.0,,3_0.25_0.7_0.7
0,10000.0,5.951652173913044,0.25000000000000006,0.7000000000000001,0.4,AAPL,3.0,,3_0.25_0.7_0.4
0,10000.0,5.951652173913044,0.25000000000000006,0.7000000000000001,0.1,AAPL,3.0,,3_0.25_0.7_0.1
0,10000.0,5.951652173913044,0.25000000000000006,0.4,1.0000000000000002,AAPL,3.0,,3_0.25_0.4_1.0
0,10000.0,5.951652173913044,0.25000000000000006,0.4,0.7000000000000001,AAPL,3.0,,3_0.25_0.4_0.7
0,10000.0,5.951652173913044,0.25000000000000006,0.4,0.4,AAPL,3.0,,3_0.25_0.4_0.4
0,10000.0,5.951652173913044,0.25000000000000006,0.4,0.1,AAPL,3.0,,3_0.25_0.4_0.1
0,10000.0,5.951652173913044,0.25000000000000006,0.1,1.0000000000000002,AAPL,3.0,,3_0.25_0.1_1.0
0,10000.0,5.951652173913044,0.25000000000000006,0.1,0.7000000000000001,AAPL,3.0,,3_0.25_0.1_0.7
0,10000.0,5.951652173913044,0.25000000000000006,0.1,0.4,AAPL,3.0,,3_0.25_0.1_0.4
0,10000.0,5.951652173913044,0.25000000000000006,0.1,0.1,AAPL,3.0,,3_0.25_0.1_0.1
0,10000.0,5.951652173913044,0.20000000000000004,1.0000000000000002,1.0000000000000002,AAPL,3.0,,3_0.2_1.0_1.0
0,10000.0,5.951652173913044,0.20000000000000004,1.0000000000000002,0.7000000000000001,AAPL,3.0,,3_0.2_1.0_0.7
0,10000.0,5.951652173913044,0.20000000000000004,1.0000000000000002,0.4,AAPL,3.0,,3_0.2_1.0_0.4
0,10000.0,5.951652173913044,0.20000000000000004,1.0000000000000002,0.1,AAPL,3.0,,3_0.2_1.0_0.1
0,10000.0,5.951652173913044,0.20000000000000004,0.7000000000000001,1.0000000000000002,AAPL,3.0,,3_0.2_0.7_1.0
0,10000.0,5.951652173913044,0.20000000000000004,0.7000000000000001,0.7000000000000001,AAPL,3.0,,3_0.2_0.7_0.7
0,10000.0,5.951652173913044,0.20000000000000004,0.7000000000000001,0.4,AAPL,3.0,,3_0.2_0.7_0.4
0,10000.0,5.951652173913044,0.20000000000000004,0.7000000000000001,0.1,AAPL,3.0,,3_0.2_0.7_0.1
0,10000.0,5.951652173913044,0.20000000000000004,0.4,1.0000000000000002,AAPL,3.0,,3_0.2_0.4_1.0
0,10000.0,5.951652173913044,0.20000000000000004,0.4,0.7000000000000001,AAPL,3.0,,3_0.2_0.4_0.7
0,10000.0,5.951652173913044,0.20000000000000004,0.4,0.4,AAPL,3.0,,3_0.2_0.4_0.4
0,10000.0,5.951652173913044,0.20000000000000004,0.4,0.1,AAPL,3.0,,3_0.2_0.4_0.1
0,10000.0,5.951652173913044,0.20000000000000004,0.1,1.0000000000000002,AAPL,3.0,,3_0.2_0.1_1.0
0,10000.0,5.951652173913044,0.20000000000000004,0.1,0.7000000000000001,AAPL,3.0,,3_0.2_0.1_0.7
0,10000.0,5.951652173913044,0.20000000000000004,0.1,0.4,AAPL,3.0,,3_0.2_0.1_0.4
0,10000.0,5.951652173913044,0.20000000000000004,0.1,0.1,AAPL,3.0,,3_0.2_0.1_0.1
0,10000.0,2.814811588992489,0.15000000000000002,1.0000000000000002,1.0000000000000002,AAPL,3.0,,3_0.15_1.0_1.0
0,10000.0,3.1142482204828443,0.15000000000000002,1.0000000000000002,0.7000000000000001,AAPL,3.0,,3_0.15_1.0_0.7
0,10000.0,3.61425385732281,0.15000000000000002,1.0000000000000002,0.4,AAPL,3.0,,3_0.15_1.0_0.4
0,10000.0,2.5059874931059545,0.15000000000000002,1.0000000000000002,0.1,AAPL,3.0,,3_0.15_1.0_0.1
0,10000.0,3.1618326026776296,0.15000000000000002,0.7000000000000001,1.0000000000000002,AAPL,3.0,,3_0.15_0.7_1.0
0,10000.0,3.4412032240965056,0.15000000000000002,0.7000000000000001,0.7000000000000001,AAPL,3.0,,3_0.15_0.7_0.7
0,10000.0,3.907702211817787,0.15000000000000002,0.7000000000000001,0.4,AAPL,3.0,,3_0.15_0.7_0.4
0,10000.0,2.873703594721826,0.15000000000000002,0.7000000000000001,0.1,AAPL,3.0,,3_0.15_0.7_0.1
0,10000.0,4.018023183612222,0.15000000000000002,0.4,1.0000000000000002,AAPL,3.0,,3_0.15_0.4_1.0
0,10000.0,4.217529241209078,0.15000000000000002,0.4,0.7000000000000001,AAPL,3.0,,3_0.15_0.4_0.7
0,10000.0,4.550668686725987,0.15000000000000002,0.4,0.4,AAPL,3.0,,3_0.15_0.4_0.4
0,10000.0,3.8122625271602026,0.15000000000000002,0.4,0.1,AAPL,3.0,,3_0.15_0.4_0.1
0,10000.0,5.383383331796264,0.15000000000000002,0.1,1.0000000000000002,AAPL,3.0,,3_0.15_0.1_1.0
0,10000.0,5.443226271820566,0.15000000000000002,0.1,0.7000000000000001,AAPL,3.0,,3_0.15_0.1_0.7
0,10000.0,5.5431532820474105,0.15000000000000002,0.1,0.4,AAPL,3.0,,3_0.15_0.1_0.4
0,10000.0,5.321664290421083,0.15000000000000002,0.1,0.1,AAPL,3.0,,3_0.15_0.1_0.1
0,10000.0,8.10791684830902,0.1,1.0000000000000002,1.0000000000000002,AAPL,3.0,,3_0.1_1.0_1.0
0,10000.0,9.847281683913629,0.1,1.0000000000000002,0.7000000000000001,AAPL,3.0,,3_0.1_1.0_0.7
0,10000.0,9.838621625476907,0.1,1.0000000000000002,0.4,AAPL,3.0,,3_0.1_1.0_0.4
0,10000.0,3.8935854460226538,0.1,1.0000000000000002,0.1,AAPL,3.0,,3_0.1_1.0_0.1
0,10000.0,6.362071746242158,0.1,0.7000000000000001,1.0000000000000002,AAPL,3.0,,3_0.1_0.7_1.0
0,10000.0,7.35627139676893,0.1,0.7000000000000001,0.7000000000000001,AAPL,3.0,,3_0.1_0.7_0.7
0,10000.0,7.902579006204689,0.1,0.7000000000000001,0.4,AAPL,3.0,,3_0.1_0.7_0.4
0,10000.0,4.106529841523223,0.1,0.7000000000000001,0.1,AAPL,3.0,,3_0.1_0.7_0.1
0,10000.0,5.134229524767109,0.1,0.4,1.0000000000000002,AAPL,3.0,,3_0.1_0.4_1.0
0,10000.0,5.564021695540533,0.1,0.4,0.7000000000000001,AAPL,3.0,,3_0.1_0.4_0.7
0,10000.0,6.207885953798992,0.1,0.4,0.4,AAPL,3.0,,3_0.1_0.4_0.4
0,10000.0,4.145822000032604,0.1,0.4,0.1,AAPL,3.0,,3_0.1_0.4_0.1
0,10000.0,5.490281171459952,0.1,0.1,1.0000000000000002,AAPL,3.0,,3_0.1_0.1_1.0
0,10000.0,5.480894697237447,0.1,0.1,0.7000000000000001,AAPL,3.0,,3_0.1_0.1_0.7
0,10000.0,5.623610842146742,0.1,0.1,0.4,AAPL,3.0,,3_0.1_0.1_0.4
0,10000.0,4.81403514393287,0.1,0.1,0.1,AAPL,3.0,,3_0.1_0.1_0.1
0,10000.0,5.951652173913044,0.25000000000000006,1.0000000000000002,1.0000000000000002,AAPL,2.0,,2_0.25_1.0_1.0
0,10000.0,5.951652173913044,0.25000000000000006,1.0000000000000002,0.7000000000000001,AAPL,2.0,,2_0.25_1.0_0.7
0,10000.0,5.951652173913044,0.25000000000000006,1.0000000000000002,0.4,AAPL,2.0,,2_0.25_1.0_0.4
0,10000.0,5.951652173913044,0.25000000000000006,1.0000000000000002,0.1,AAPL,2.0,,2_0.25_1.0_0.1
0,10000.0,5.951652173913044,0.25000000000000006,0.7000000000000001,1.0000000000000002,AAPL,2.0,,2_0.25_0.7_1.0
0,10000.0,5.951652173913044,0.25000000000000006,0.7000000000000001,0.7000000000000001,AAPL,2.0,,2_0.25_0.7_0.7
0,10000.0,5.951652173913044,0.25000000000000006,0.7000000000000001,0.4,AAPL,2.0,,2_0.25_0.7_0.4
0,10000.0,5.951652173913044,0.25000000000000006,0.7000000000000001,0.1,AAPL,2.0,,2_0.25_0.7_0.1
0,10000.0,5.951652173913044,0.25000000000000006,0.4,1.0000000000000002,AAPL,2.0,,2_0.25_0.4_1.0
0,10000.0,5.951652173913044,0.25000000000000006,0.4,0.7000000000000001,AAPL,2.0,,2_0.25_0.4_0.7
0,10000.0,5.951652173913044,0.25000000000000006,0.4,0.4,AAPL,2.0,,2_0.25_0.4_0.4
0,10000.0,5.951652173913044,0.25000000000000006,0.4,0.1,AAPL,2.0,,2_0.25_0.4_0.1
0,10000.0,5.951652173913044,0.25000000000000006,0.1,1.0000000000000002,AAPL,2.0,,2_0.25_0.1_1.0
0,10000.0,5.951652173913044,0.25000000000000006,0.1,0.7000000000000001,AAPL,2.0,,2_0.25_0.1_0.7
0,10000.0,5.951652173913044,0.25000000000000006,0.1,0.4,AAPL,2.0,,2_0.25_0.1_0.4
0,10000.0,5.951652173913044,0.25000000000000006,0.1,0.1,AAPL,2.0,,2_0.25_0.1_0.1
0,10000.0,5.951652173913044,0.20000000000000004,1.0000000000000002,1.0000000000000002,AAPL,2.0,,2_0.2_1.0_1.0
0,10000.0,5.951652173913044,0.20000000000000004,1.0000000000000002,0.7000000000000001,AAPL,2.0,,2_0.2_1.0_0.7
0,10000.0,5.951652173913044,0.20000000000000004,1.0000000000000002,0.4,AAPL,2.0,,2_0.2_1.0_0.4
0,10000.0,5.951652173913044,0.20000000000000004,1.0000000000000002,0.1,AAPL,2.0,,2_0.2_1.0_0.1
0,10000.0,5.951652173913044,0.20000000000000004,0.7000000000000001,1.0000000000000002,AAPL,2.0,,2_0.2_0.7_1.0
0,10000.0,5.951652173913044,0.20000000000000004,0.7000000000000001,0.7000000000000001,AAPL,2.0,,2_0.2_0.7_0.7
0,10000.0,5.951652173913044,0.20000000000000004,0.7000000000000001,0.4,AAPL,2.0,,2_0.2_0.7_0.4
0,10000.0,5.951652173913044,0.20000000000000004,0.7000000000000001,0.1,AAPL,2.0,,2_0.2_0.7_0.1
0,10000.0,5.951652173913044,0.20000000000000004,0.4,1.0000000000000002,AAPL,2.0,,2_0.2_0.4_1.0
0,10000.0,5.951652173913044,0.20000000000000004,0.4,0.7000000000000001,AAPL,2.0,,2_0.2_0.4_0.7
0,10000.0,5.951652173913044,0.20000000000000004,0.4,0.4,AAPL,2.0,,2_0.2_0.4_0.4
0,10000.0,5.951652173913044,0.20000000000000004,0.4,0.1,AAPL,2.0,,2_0.2_0.4_0.1
0,10000.0,5.951652173913044,0.20000000000000004,0.1,1.0000000000000002,AAPL,2.0,,2_0.2_0.1_1.0
0,10000.0,5.951652173913044,0.20000000000000004,0.1,0.7000000000000001,AAPL,2.0,,2_0.2_0.1_0.7
0,10000.0,5.951652173913044,0.20000000000000004,0.1,0.4,AAPL,2.0,,2_0.2_0.1_0.4
0,10000.0,5.951652173913044,0.20000000000000004,0.1,0.1,AAPL,2.0,,2_0.2_0.1_0.1
0,10000.0,5.951652173913044,0.15000000000000002,1.0000000000000002,1.0000000000000002,AAPL,2.0,,2_0.15_1.0_1.0
0,10000.0,5.951652173913044,0.15000000000000002,1.0000000000000002,0.7000000000000001,AAPL,2.0,,2_0.15_1.0_0.7
0,10000.0,5.951652173913044,0.15000000000000002,1.0000000000000002,0.4,AAPL,2.0,,2_0.15_1.0_0.4
0,10000.0,5.951652173913044,0.15000000000000002,1.0000000000000002,0.1,AAPL,2.0,,2_0.15_1.0_0.1
0,10000.0,5.951652173913044,0.15000000000000002,0.7000000000000001,1.0000000000000002,AAPL,2.0,,2_0.15_0.7_1.0
0,10000.0,5.951652173913044,0.15000000000000002,0.7000000000000001,0.7000000000000001,AAPL,2.0,,2_0.15_0.7_0.7
0,10000.0,5.951652173913044,0.15000000000000002,0.7000000000000001,0.4,AAPL,2.0,,2_0.15_0.7_0.4
0,10000.0,5.951652173913044,0.15000000000000002,0.7000000000000001,0.1,AAPL,2.0,,2_0.15_0.7_0.1
0,10000.0,5.951652173913044,0.15000000000000002,0.4,1.0000000000000002,AAPL,2.0,,2_0.15_0.4_1.0
0,10000.0,5.951652173913044,0.15000000000000002,0.4,0.7000000000000001,AAPL,2.0,,2_0.15_0.4_0.7
0,10000.0,5.951652173913044,0.15000000000000002,0.4,0.4,AAPL,2.0,,2_0.15_0.4_0.4
0,10000.0,5.951652173913044,0.15000000000000002,0.4,0.1,AAPL,2.0,,2_0.15_0.4_0.1
0,10000.0,5.951652173913044,0.15000000000000002,0.1,1.0000000000000002,AAPL,2.0,,2_0.15_0.1_1.0
0,10000.0,5.951652173913044,0.15000000000000002,0.1,0.7000000000000001,AAPL,2.0,,2_0.15_0.1_0.7
0,10000.0,5.951652173913044,0.15000000000000002,0.1,0.4,AAPL,2.0,,2_0.15_0.1_0.4
0,10000.0,5.951652173913044,0.15000000000000002,0.1,0.1,AAPL,2.0,,2_0.15_0.1_0.1
0,10000.0,2.2328056960195077,0.1,1.0000000000000002,1.0000000000000002,AAPL,2.0,,2_0.1_1.0_1.0
0,10000.0,2.7813190049399212,0.1,1.0000000000000002,0.7000000000000001,AAPL,2.0,,2_0.1_1.0_0.7
0,10000.0,2.6581446998266616,0.1,1.0000000000000002,0.4,AAPL,2.0,,2_0.1_1.0_0.4
0,10000.0,1.4546031013782172,0.1,1.0000000000000002,0.1,AAPL,2.0,,2_0.1_1.0_0.1
0,10000.0,2.4242963334453584,0.1,0.7000000000000001,1.0000000000000002,AAPL,2.0,,2_0.1_0.7_1.0
0,10000.0,2.9803750259773065,0.1,0.7000000000000001,0.7000000000000001,AAPL,2.0,,2_0.1_0.7_0.7
0,10000.0,2.855501836162233,0.1,0.7000000000000001,0.4,AAPL,2.0,,2_0.1_0.7_0.4
0,10000.0,1.635360359941226,0.1,0.7000000000000001,0.1,AAPL,2.0,,2_0.1_0.7_0.1
0,10000.0,3.1045820524115078,0.1,0.4,1.0000000000000002,AAPL,2.0,,2_0.1_0.4_1.0
0,10000.0,3.5514456213424346,0.1,0.4,0.7000000000000001,AAPL,2.0,,2_0.1_0.4_0.7
0,10000.0,3.451097810836556,0.1,0.4,0.4,AAPL,2.0,,2_0.1_0.4_0.4
0,10000.0,2.470594903627173,0.1,0.4,0.1,AAPL,2.0,,2_0.1_0.4_0.1
0,10000.0,4.956188866626547,0.1,0.1,1.0000000000000002,AAPL,2.0,,2_0.1_0.1_1.0
0,10000.0,5.107868434560234,0.1,0.1,0.7000000000000001,AAPL,2.0,,2_0.1_0.1_0.7
0,10000.0,5.073807227518817,0.1,0.1,0.4,AAPL,2.0,,2_0.1_0.1_0.4
0,10000.0,4.740993662790224,0.1,0.1,0.1,AAPL,2.0,,2_0.1_0.1_0.1
